Criminal Offenses - On campus
Survey year,Unitid,Institution name,Campus ID, Campus Name,Institution Size,Murder/Non-negligent manslaughter,Negligent manslaughter,Sex offenses - Forcible,Rape,Fondling,Sex offenses - Non-forcible,Incest,Statutory rape,Robbery,Aggravated assault,Burglary,Motor vehicle theft,Arson
2005,119173,Mount Saint Mary's University,1,Chalon,2480,0,0,0,,,0,,,0,0,14,0,0
2005,119173,Mount Saint Mary's University,2,Doheny,2480,0,0,0,,,0,,,0,1,9,0,0
2005,163462,Mount St Mary's University,1,Main Campus,2176,0,0,1,,,0,,,0,0,22,0,1
2005,163462,Mount St Mary's University,2,Frederick Campus,2176,0,0,0,,,0,,,0,0,1,0,0
2005,204194,Mount Vernon Nazarene University,1,Main Campus,2549,0,0,0,,,0,,,0,0,0,0,0
2005,237154,Mountain State University,1,Main Campus,4404,0,0,0,,,0,,,0,0,0,0,0
2005,237154,Mountain State University,2,Martinsburg Campus,4404,0,0,0,,,0,,,0,0,0,0,0
2005,237154,Mountain State University,3,Orlando Campus,4404,0,0,0,,,0,,,0,0,0,0,0
2005,237154,Mountain State University,4,Center Township Campus,4404,0,0,0,,,0,,,0,0,0,0,0
2005,214175,Muhlenberg College,1,Muhlenberg College,2457,0,0,2,,,0,,,1,0,9,0,0
2005,209287,Multnomah University,1,Main Campus,822,0,0,0,,,0,,,0,0,5,4,0
2005,204264,Muskingum University,1,Main Campus,2396,0,0,4,,,0,,,0,0,16,0,0
2005,127653,Naropa University,1,Arapahoe Campus,1222,0,0,0,,,0,,,0,0,2,0,0
2005,239424,Nashotah House,1,Main Campus,72,0,0,0,,,0,,,0,0,0,0,0
2005,209296,National College of Natural Medicine,1,NATIONAL COLLEGE OF NATURAL  MEDICINE,503,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,1,National Graduate School of Quality Management,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,7,Ft Myer Army Education Center,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,8,Bethesda National Naval Medical Center,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,10,US Coast Guard Station - Boston- MA,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,12,USCG - Arlington- VA,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,14,USCG Yard - Baltimore- MD,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,15,USCG - Headquarters- Washington- D.C.,198,0,0,0,,,0,,,0,0,1,0,0
2005,441478,National Graduate School of Quality Management,16,Fort Sam Houston,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,17,USCG - Petaluma- CA,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,18,US Coast Guard Station- San Diego,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,19,USCG  Pacific Area - Alameda- CA,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,20,US Coast Guard Station- Elizabeth City- NC,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,21,US Coast Guard Station HRSIC- Topeka- KS,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,22,US Coast Guard Station- Honolulu,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,23,Kelly Advanced Technology Center,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,24,El Segundo,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,25,Norfolk Naval Base - Bldg. N-26,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,26,US Army Garrison  -  Fort Dix,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,27,Camp Mabry- Texas,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,28,US Coast Guard Atlantic Area- Portsmouth- VA,198,0,0,0,,,0,,,0,0,0,0,0
2005,441478,National Graduate School of Quality Management,43,USCG - Houston- Texas,198,0,0,0,,,0,,,0,0,0,0,0
2005,434034,National Labor College,1,Main campus,454,0,0,0,,,0,,,0,0,0,0,0
2005,147536,National Louis University,1,Chicago Campus,7345,0,0,0,,,0,,,0,0,20,0,0
2005,147536,National Louis University,2,Elgin Campus,7345,0,0,0,,,0,,,0,0,1,0,0
2005,147536,National Louis University,3,Evanston Campus,7345,0,0,0,,,0,,,0,0,12,0,0
2005,147536,National Louis University,5,Wheeling Campus,7345,0,0,0,,,0,,,0,0,2,0,0
2005,147536,National Louis University,6,Off-Campus Rental Sites,7345,0,0,0,,,0,,,0,0,0,0,0
2005,147536,National Louis University,8,Beloit Campus,7345,0,0,0,,,0,,,0,0,0,0,0
2005,147536,National Louis University,9,McLean Campus,7345,0,0,0,,,0,,,0,0,0,0,0
2005,147536,National Louis University,10,Milwaukee Campus,7345,0,0,0,,,0,,,0,0,2,0,0
2005,147536,National Louis University,13,Tampa Campus,7345,0,0,0,,,0,,,0,0,1,0,0
2005,147536,National Louis University,14,Washington DC Campus,7345,0,0,0,,,0,,,0,0,0,0,0
2005,147536,National Louis University,15,Lisle Campus,7345,0,0,0,,,0,,,0,0,1,0,0
2005,147536,National Louis University,16,North Shore,7345,0,0,0,,,0,,,0,0,1,0,0
2005,119605,National University,1,NATIONAL UNIVERSITY,26035,0,0,0,,,0,,,0,0,0,0,0
2005,147590,National University of Health Sciences,1,Main Campus,531,0,0,0,,,0,,,0,0,0,0,0
2005,127714,Nazarene Bible College,1,Main Campus,532,0,0,0,,,0,,,0,0,0,0,0
2005,178518,Nazarene Theological Seminary,1,NTS - Main Campus,326,0,0,0,,,0,,,0,0,2,0,0
2005,193584,Nazareth College,1,Main Campus,3120,0,0,3,,,0,,,0,0,1,0,1
2005,181376,Nebraska Christian College,1,Main Campus,143,0,0,0,,,0,,,0,0,1,0,0
2005,181297,Nebraska Methodist College of Nursing & Allied Health,1,Nebraska Methodist College--The Josie Harper Campus,565,0,0,0,,,0,,,0,0,1,0,0
2005,181446,Nebraska Wesleyan University,1,Main Campus,2016,0,0,2,,,0,,,0,2,2,0,0
2005,181446,Nebraska Wesleyan University,2,Nebraska Wesleyan University - Omaha Campus,2016,0,0,0,,,0,,,0,0,0,0,0
2005,163532,Ner Israel Rabbinical College,1,Main Campus,617,0,0,0,,,0,,,0,0,0,0,0
2005,214272,Neumann University,1,Main Campus,2810,0,0,2,,,0,,,0,0,17,0,0
2005,185758,New Brunswick Theological Seminary,1,Main Campus,203,0,0,0,,,0,,,0,0,2,0,0
2005,185758,New Brunswick Theological Seminary,2,New Brunswick Theological Seminary/NY Campus,203,0,0,0,,,0,,,0,0,0,0,0
2005,119711,New College of California,1,All Campuses,881,0,0,0,,,0,,,0,1,1,0,0
2005,182980,New England College,1,Main Campus,1367,0,0,2,,,0,,,0,0,17,0,0
2005,167093,New England College of Optometry,1,Main Campus,436,0,0,0,,,0,,,0,0,0,0,0
2005,167093,New England College of Optometry,2,Boylston Street Campus,436,0,0,0,,,0,,,0,0,0,0,0
2005,167093,New England College of Optometry,3,New England Eye Commonwealth,436,0,0,0,,,0,,,0,0,0,0,0
2005,167093,New England College of Optometry,4,New England Eye Roslindale,436,0,0,0,,,0,,,0,0,0,0,0
2005,217305,New England Institute of Technology,1,Richard I Gouse Campus,3066,0,0,0,,,0,,,0,0,2,1,0
2005,217305,New England Institute of Technology,2,Access Road Facility,3066,0,0,0,,,0,,,0,0,1,0,0
2005,167181,New England School of Acupuncture,1,150 California Street,212,0,0,0,,,0,,,0,0,0,0,0
2005,373827,New England School of Communications,1,Husson University,313,0,0,3,,,0,,,0,0,14,0,0
2005,167215,New England School of Law,1,New England School of Law,1106,0,0,0,,,0,,,0,0,0,0,0
2005,430810,New Hampshire Institute of Art,1,Main Campus,220,0,0,0,,,0,,,0,0,0,0,0
2005,208725,New Hope Christian College-Eugene,1,New Hope Christian College,185,0,0,0,,,0,,,0,0,1,0,0
2005,366368,New York Academy of Art,1,New York Academy of Art,109,0,0,0,,,0,,,0,0,0,0,0
2005,193751,New York Chiropractic College,1,Seneca Falls,759,0,0,0,,,0,,,0,0,0,0,0
2005,193751,New York Chiropractic College,2,Chiropractic Health Center of NYCC - Depew,759,0,0,0,,,0,,,0,0,0,0,0
2005,193751,New York Chiropractic College,3,Chiropractic Health Center of NYCC - Levittown,759,0,0,0,,,0,,,0,0,0,0,0
2005,418126,New York College of Health Professions,1,Main Campus,889,0,0,0,,,0,,,0,0,1,0,0
2005,194073,New York College of Podiatric Medicine,1,Main Campus,292,0,0,0,,,0,,,0,0,0,0,0
2005,439783,New York College of Traditional Chinese Medicine,1,Mineola,175,0,0,0,,,0,,,0,0,0,0,0
2005,194091,New York Institute of Technology,1,Main Campus,7231,0,0,0,,,0,,,0,0,0,0,0
2005,194091,New York Institute of Technology,2,Florida Campus,7231,0,0,0,,,0,,,0,0,0,0,0
2005,262013,New York Institute of Technology-Central Islip,1,CI Campus,488,0,0,0,,,0,,,0,0,1,0,1
2005,194107,New York Institute of Technology-Manhattan Campus,1,MA Campus,2484,0,0,0,,,0,,,0,0,1,0,0
2005,193821,New York Law School,1,New York Law School,1514,0,0,0,,,0,,,0,0,0,0,0
2005,193830,New York Medical College,1,New York Medical College,1381,0,0,0,,,0,,,0,0,6,0,0
2005,194116,New York School of Interior Design,1,Main Campus,739,0,0,0,,,0,,,0,0,0,0,0
2005,193900,New York University,1,NYU Main Campus,40004,0,0,6,,,0,,,1,0,122,0,0
2005,193900,New York University,2,NYU Medical Center/School of Medicine,40004,0,0,0,,,0,,,0,0,0,0,0
2005,193900,New York University,3,NYU in Florence/Villa La Pietra,40004,0,0,0,,,0,,,0,0,0,0,0
2005,193900,New York University,4,NYU in Ghana,40004,0,0,0,,,0,,,0,0,0,0,0
2005,193900,New York University,5,NYU in London,40004,0,0,0,,,0,,,1,0,0,0,0
2005,193900,New York University,6,NYU in Madrid,40004,0,0,0,,,0,,,0,0,0,0,0
2005,193900,New York University,7,NYU in Paris,40004,0,0,0,,,0,,,0,0,0,0,0
2005,193900,New York University,8,NYU in Prague,40004,0,0,0,,,0,,,0,0,0,0,0
2005,218414,Newberry College,1,Main Campus,841,0,0,0,,,0,,,0,0,13,0,0
2005,167251,Newbury College,1,Main Campus,1311,0,0,0,,,0,,,0,2,17,0,0
2005,155335,Newman University,1,Newman University,2103,0,0,0,,,0,,,0,0,1,0,0
2005,193973,Niagara University,1,Main Campus,3853,0,0,2,,,0,,,1,0,5,0,0
2005,167260,Nichols College,1,Main Campus,1568,0,0,0,,,0,,,0,2,17,0,1
2005,199209,North Carolina Wesleyan College,1,Main Campus,1752,0,0,0,,,0,,,1,0,1,0,0
2005,147660,North Central College,1,Main Campus,2472,0,0,0,,,0,,,0,2,3,0,0
2005,174437,North Central University,1,North Central University,1226,0,0,1,,,0,,,2,0,4,5,0
2005,218441,North Greenville University,1,Main Campus,1844,0,0,0,,,0,,,0,0,4,0,0
2005,147679,North Park University,1,Main Campus,2684,0,0,0,,,0,,,0,0,11,0,0
2005,439817,Northeastern Seminary,1,Northeastern Seminary,119,0,0,0,,,0,,,0,0,1,0,0
2005,167358,Northeastern University,1,Main Campus,22604,0,0,9,,,0,,,3,3,24,2,1
2005,239512,Northland College,1,Main Campus,751,0,0,0,,,0,,,0,0,7,0,0
2005,239503,Northland International University,1,Main Campus,643,0,0,0,,,0,,,0,0,1,0,0
2005,217606,Northpoint Bible College,1,Main Campus,256,0,0,0,,,0,,,0,0,0,0,0
2005,443030,NorthShore University HealthSystem School of Nurse Anesthesia,1,Main Campus,53,0,0,0,,,0,,,0,0,0,0,0
2005,209409,Northwest Christian University,1,Main Campus,490,0,0,0,,,0,,,0,0,8,3,0
2005,142461,Northwest Nazarene University,1,Main Campus,1625,0,0,0,,,0,,,0,1,12,4,1
2005,142461,Northwest Nazarene University,2,NNU-Twin Falls,1625,0,0,0,,,0,,,0,0,0,0,0
2005,236133,Northwest University,1,Northwest University,1260,0,0,0,,,0,,,0,0,0,0,0
2005,154101,Northwestern College,1,Main Campus,1273,0,0,0,,,0,,,0,0,0,0,0
2005,174507,Northwestern Health Sciences University,1,Main Campus,899,0,0,0,,,0,,,0,0,0,0,0
2005,147767,Northwestern University,1,Main Campus,18065,0,0,1,,,0,,,1,2,34,0,1
2005,147767,Northwestern University,2,Graduate,18065,0,0,0,,,0,,,0,0,2,2,0
2005,136206,Northwood University-Florida,1,Northwood University,923,0,0,0,,,0,,,0,0,2,0,1
2005,171492,Northwood University-Michigan,1,Northwood University Michigan Campus,3888,0,0,0,,,0,,,0,1,7,0,0
2005,227243,Northwood University-Texas,1,Northwood University Texas Campus,1061,0,0,0,,,0,,,0,0,8,1,0
2005,230995,Norwich University,1,Main Campus,2486,0,0,1,,,0,,,0,1,19,0,1
2005,204468,Notre Dame College,1,Main Campus,1201,0,0,5,,,0,,,0,1,6,0,0
2005,120184,Notre Dame de Namur University,1,Main Campus,1588,0,0,1,,,0,,,0,7,5,0,0
2005,163578,Notre Dame of Maryland University,1,main campus,3358,0,0,0,,,0,,,0,0,1,1,0
2005,160029,Notre Dame Seminary Graduate School of Theology,1,Main Campus  Notre Dame Seminary,101,0,0,0,,,0,,,0,0,0,0,0
2005,136215,Nova Southeastern University,1,Main Campus,26335,0,0,0,,,0,,,0,2,3,5,0
2005,136215,Nova Southeastern University,2,Nova Southeastern University - East Campus,26335,0,0,0,,,0,,,0,0,0,0,0
2005,136215,Nova Southeastern University,3,Nova Southeastern University - North Miami Beach,26335,0,0,0,,,0,,,0,0,0,0,0
2005,194161,Nyack College,1,Main Campus,3000,0,0,0,,,0,,,0,0,15,0,0
2005,221254,O'More College of Design,1,O'More College of Design,172,0,0,0,,,0,,,0,0,0,0,0
2005,174525,Oak Hills Christian College,1,Oak Hills Christian College,167,0,0,0,,,0,,,0,0,0,0,0
2005,152099,Oakland City University,1,Main Campus,1900,0,0,0,,,0,,,0,0,1,0,0
2005,101912,Oakwood University,1,Oakwood University,1751,0,0,0,,,0,,,0,1,22,2,0
2005,204501,Oberlin College,1,Main Campus,2864,0,0,4,,,0,,,1,4,28,4,14
2005,227289,Oblate School of Theology,1,Main Campus,176,0,0,0,,,0,,,0,0,4,1,0
2005,120254,Occidental College,1,Occidental College,1839,0,0,3,,,0,,,0,0,17,14,5
2005,140696,Oglethorpe University,1,Oglethorpe University,1082,0,0,0,,,0,,,0,0,2,0,0
2005,201964,Ohio Christian University,1,Main Campus,413,0,0,0,,,0,,,0,0,0,0,1
2005,204547,Ohio College of Podiatric Medicine,1,Kent State University College of Podiatric Medicine - Independence Campus,272,0,0,0,,,0,,,1,0,0,0,0
2005,204617,Ohio Dominican University,1,Main Campus,2942,0,0,2,,,0,,,1,0,4,0,1
2005,206002,Ohio Mid-Western College,1,Main Campus,105,0,0,0,,,0,,,0,0,0,0,0
2005,204635,Ohio Northern University,1,Main Campus,3542,0,0,1,,,0,,,0,0,10,0,0
2005,237640,Ohio Valley University,1,Main Campus,539,0,0,0,,,0,,,0,0,3,0,0
2005,204909,Ohio Wesleyan University,1,Main Campus,1974,0,0,10,,,0,,,0,1,13,0,10
2005,194189,Ohr Hameir Theological Seminary,1,Main Campus,90,0,0,0,,,0,,,0,0,0,0,0
2005,243805,Ohr Somayach,1,Main Campus,76,0,0,0,,,0,,,0,0,0,0,0
2005,207403,Oklahoma Baptist University,1,Oklahoma Baptist University,1649,0,0,0,,,0,,,0,0,5,0,2
2005,207324,Oklahoma Christian University,1,Oklahoma Christian University,1904,0,0,0,,,0,,,0,3,16,0,0
2005,207458,Oklahoma City University,1,Oklahoma City University,3756,0,0,1,,,0,,,0,0,19,1,0
2005,206835,Oklahoma Wesleyan University,1,Main Campus,1092,0,0,0,,,0,,,0,1,0,0,0
2005,171599,Olivet College,1,Main Campus,1116,0,0,0,,,0,,,0,2,12,0,0
2005,147828,Olivet Nazarene University,1,Olivet Nazarene University,4480,0,0,0,,,0,,,0,1,5,1,0
2005,147828,Olivet Nazarene University,2,Olivet Nazarene University Graduate and Continuing Studies,4480,0,0,0,,,0,,,0,0,0,0,0
2005,207582,Oral Roberts University,1,Oral Roberts University,3945,0,0,1,,,0,,,0,1,23,0,0
2005,209533,Oregon College of Art and Craft,1,Main Campus,153,0,0,0,,,0,,,1,0,1,0,0
2005,369659,Oregon College of Oriental Medicine,1,Main Campus,260,0,0,0,,,0,,,0,0,1,3,0
2005,120403,Otis College of Art and Design,1,Otis College of Art and Design (Goldsmith campus),1098,0,0,0,,,0,,,0,0,0,0,0
2005,120403,Otis College of Art and Design,2,Otis School of Fashion Design (CalMart location),1098,0,0,0,,,0,,,0,0,0,0,0
2005,120403,Otis College of Art and Design,3,Graduate Studios at El Segundo,1098,0,0,0,,,0,,,0,0,0,0,0
2005,442897,Ottawa University-Jeffersonville,1,Ottawa University - Jeffersonville Campus,74,0,0,0,,,0,,,0,0,0,0,0
2005,155636,Ottawa University-Kansas City,1,Kansas City Campus,568,0,0,0,,,0,,,0,0,0,0,0
2005,428259,Ottawa University-Milwaukee,1,Additional location,395,0,0,0,,,0,,,0,0,0,0,0
2005,155627,Ottawa University-Ottawa,1,Ottawa- KS Campus,446,0,0,0,,,0,,,0,0,6,0,0
2005,105367,Ottawa University-Phoenix,1,Ottawa University-Phoenix,1740,0,0,0,,,0,,,0,0,1,0,0
2005,204936,Otterbein University,1,Main Campus,3085,0,0,1,,,0,,,1,0,20,0,0
2005,107512,Ouachita Baptist University,1,Main Campus,1499,0,0,0,,,0,,,0,1,5,0,0
2005,160065,Our Lady of Holy Cross College,1,Our Lady Of Holy Cross College,,0,0,0,,,0,,,0,0,1,0,0
2005,160074,Our Lady of the Lake College,1,Main Campus,2083,0,0,0,,,0,,,0,0,0,0,0
2005,227331,Our Lady of the Lake University,1,Main Campus OUR LADY OF THE LAKE UNIVERSITY,2872,0,0,1,,,0,,,0,0,0,0,0
2005,178679,Ozark Christian College,1,Main Campus,839,0,0,0,,,0,,,0,0,1,1,0
2005,194310,Pace University-New York,1,Pace University,14177,0,0,0,,,0,,,1,0,1,0,0
2005,194310,Pace University-New York,2,White Plains Law School/Graduate Center,14177,0,0,0,,,0,,,0,0,0,0,0
2005,194310,Pace University-New York,3,Pleasantville/Briarcliff,14177,0,0,0,,,0,,,0,0,2,0,0
2005,120740,Pacific Lutheran Theological Seminary,1,Campus,111,0,0,0,,,0,,,0,0,0,0,0
2005,236230,Pacific Lutheran University,1,Main Campus,3680,0,0,0,,,0,,,0,0,5,21,0
2005,209603,Pacific Northwest College of Art,1,PNCA,293,0,0,0,,,0,,,0,0,0,0,0
2005,120768,Pacific Oaks College,1,Main Campus,978,0,0,0,,,0,,,0,0,0,0,0
2005,120768,Pacific Oaks College,2,Eureka Campus,978,0,0,0,,,0,,,0,0,0,0,0
2005,120795,Pacific School of Religion,1,Main Campus,232,0,0,0,,,0,,,0,0,0,2,1
2005,120838,Pacific States University,1,Main Campus,168,0,0,0,,,0,,,0,0,0,0,0
2005,120865,Pacific Union College,1,Pacific Union College,1539,0,0,0,,,0,,,0,1,13,0,1
2005,209612,Pacific University,1,Forest Grove Campus,2563,0,0,1,,,0,,,0,0,3,3,1
2005,140720,Paine College,1,Paine College,828,0,0,1,,,0,,,0,0,9,0,0
2005,136330,Palm Beach Atlantic University,1,Main Campus,3172,0,0,0,,,0,,,0,1,5,0,0
2005,136330,Palm Beach Atlantic University,2,Palm Beach Atlantic University- Orlando,3172,0,0,0,,,0,,,0,0,0,0,0
2005,154174,Palmer College of Chiropractic,1,Palmer College of Chiropractic Davenport Campus,2171,0,0,0,,,0,,,0,1,15,0,0
2005,154174,Palmer College of Chiropractic,2,Palmer College of Chiropractic Florida,2171,0,0,0,,,0,,,0,0,4,0,0
2005,120944,Palmer College of Chiropractic-San Jose,1,West Campus Palmer College of Chiropractic,339,0,0,0,,,0,,,0,0,0,0,0
2005,120698,Palo Alto University,1,Main Campus,349,0,0,0,,,0,,,0,0,0,0,0
2005,121628,Pardee RAND Graduate School,1,Main Campus,103,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,1,Park University,13253,0,0,1,,,0,,,0,1,7,4,0
2005,178721,Park University,2,Metro Park,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,3,Austin,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,4,Barstow,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,5,Beaufort,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,6,Camp Pendleton,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,7,Cherry Point,13253,0,0,0,,,0,,,0,0,1,0,0
2005,178721,Park University,8,Corpus Christi,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,9,Davis Monthan AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,10,DSCC,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,11,Fairchild AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,12,F.E.Warren,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,14,Ft. Bliss,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,15,Ft. Irwin,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,17,Ft. Leonard Wood,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,18,Ft. Myer,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,19,Graduate School of Public Affairs,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,20,Grand Forks AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,21,Henderson,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,22,Hill,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,23,Holloman AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,24,Independence,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,25,Lackland,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,26,Laughlin,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,27,Little Rock,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,28,Luke,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,29,Malstrom,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,30,Mountain Home AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,32,Quantico,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,34,Scott AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,36,Tinker AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,37,Whiteman AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,38,Wright Patterson AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,41,Goodfellow AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,42,Millington NSA,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,43,Moody AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,44,Minot AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,45,Randolph AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,46,Charleston AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,47,Vandenberg AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,48,Wentworth,13253,0,0,0,,,0,,,0,0,0,0,0
2005,178721,Park University,49,Hanscom AFB,13253,0,0,0,,,0,,,0,0,0,0,0
2005,243823,Parker University,1,PARKER UNIVERSITY,990,0,0,0,,,0,,,0,0,0,0,0
2005,121071,Patten University,1,Main Campus,725,0,0,0,,,0,,,0,0,3,0,0
2005,227429,Paul Quinn College,1,Paul Quinn College,790,0,0,0,,,0,,,0,0,0,0,0
2005,194392,Paul Smiths College of Arts and Science,1,Paul Smith's College Main Campus,846,0,0,0,,,0,,,0,1,2,1,0
2005,204990,Payne Theological Seminary,1,Main Campus,52,0,0,0,,,0,,,0,0,0,0,0
2005,214883,Peirce College,1,Main Campus,1971,0,0,0,,,0,,,0,0,0,0,0
2005,214971,Pennsylvania Academy of the Fine Arts,1,Main Campus,281,0,0,0,,,0,,,0,0,0,0,0
2005,215053,Pennsylvania College of Art and Design,1,Main Campus,231,0,0,0,,,0,,,0,0,1,0,0
2005,442356,Pennsylvania College of Health Sciences,1,Main Campus,299,0,0,0,,,0,,,0,0,0,0,0
2005,219842,Pentecostal Theological Seminary,1,Pentecostal Theological Seminary,255,0,0,0,,,0,,,0,0,0,0,0
2005,121150,Pepperdine University,1,Malibu - Main Campus,7685,0,0,0,,,0,,,1,0,19,0,0
2005,121150,Pepperdine University,3,Westlake Village Campus,7685,0,0,0,,,0,,,0,0,0,0,0
